6.375551085909503257e-02,7.153432361813649720e-03,2.650300456033072294e-02,-7.413156373885065875e-03,-6.712071761088189703e-02,-1.777052272427130930e-01,3.178324120773545758e-02,2.823834070662778473e-02,1.213792222073628579e-02,-2.322691144538824304e-01
-5.032102513178671188e-02,-8.456926358338812122e-02,-1.360371335183074848e-03,1.941292877458611343e-02,-3.756226791959083045e-02,6.981388594785364887e-02,-2.851288478796210057e-02,6.088568380934678004e-02,-1.658221196436446832e-01,-1.787172930709992613e-01
1.918321912652318773e-01,2.818378082193007117e-02,1.932748665608929883e-02,-1.069785551089328379e-01,-1.093788964832986821e-01,1.412741502940741967e-01,-1.229696890318594527e-01,1.689787549635735076e-02,7.017398912227079677e-03,-4.653173968537593908e-02
4.738090956319851443e-02,2.304278677116322616e-02,-5.743925307731068131e-02,-2.862065452024076251e-02,-1.836604685367682066e-02,2.146240282522082765e-02,-4.921804882024538585e-02,6.637985574680982381e-03,-1.296956403086166887e-01,-1.607231541694886801e-02
9.723590444100538299e-03,1.652990481555449698e-02,4.275447732836712422e-02,-1.896817994473742885e-02,-1.166191927154791586e-02,1.778259401357074054e-02,-8.779894475581340174e-02,3.891648958659277291e-02,6.059684553598820855e-02,2.417703260015358069e-02
-8.086295225593254088e-02,-5.808273698709509603e-02,6.294968381081211817e-02,1.757542446485893528e-02,-6.924232920113304601e-02,-1.018697033049775769e-02,-7.804635211081389912e-02,1.463962694720155611e-03,5.900480211629521854e-02,-7.956837684993445237e-02
-5.360471452067727682e-02,-9.055796776269886550e-02,-2.111904597165379371e-01,7.577295515307991280e-02,-2.250105843634742087e-02,1.337286861801918469e-01,-6.676934748427676425e-02,-5.036882916120344333e-02,4.861557744391920011e-02,1.067887787521448750e-02
-5.669070727558889189e-02,6.624016249910447129e-02,-3.453341244991037229e-02,5.508811303338934096e-02,-6.406374500359834911e-02,3.789672105611163744e-02,-8.646257297730652880e-02,-1.681442408593802895e-02,-8.657892990047333370e-02,3.752862613658969337e-02
-8.183341455173476220e-02,-4.468160215582361872e-02,-2.383649183377833936e-02,-5.964044831344494924e-03,-7.234090610719334791e-03,9.999482300954554148e-02,-6.767679222369693548e-02,-5.745900130743830658e-02,6.907627055403420258e-02,2.012456425206177180e-02
-6.372154790141060232e-02,1.172024230528680988e-01,2.561721028382146770e-02,-6.505450947198809786e-02,-9.255679356470203345e-02,-3.519280285532300212e-02,-1.907017350309381243e-02,-8.466982379137810710e-02,-6.787228516913579313e-02,1.356358249920628367e-01
-9.669080099606475187e-02,-3.476479402185894685e-02,8.686494787210730095e-03,3.828306608083176243e-02,-8.953607880150649123e-03,6.626182897805676930e-02,-5.272094961604789631e-02,-6.840935339117670821e-03,-9.488274003884367147e-02,-1.077455620357881116e-02
-3.265475874604994999e-02,9.779462414508355295e-02,-5.146752568004053785e-02,-2.482160096332819421e-02,-5.512741725715919472e-03,-5.986354781147706916e-02,5.039860341499391438e-02,-2.445150511120353087e-02,-1.260710882812343669e-02,1.278985378043926979e-01
-4.140252766980978549e-02,-3.734320802925950034e-02,1.592496469837507700e-01,4.905216361886299836e-02,-5.141328756319119009e-03,5.642794066319201107e-02,-7.886901078285735167e-02,-9.831074883380530594e-03,-1.088483982179333509e-02,-1.177335396056022887e-02
-6.157037969008172240e-02,-4.418758594745497703e-02,-1.563800800863113238e-02,-2.771707008457369170e-02,7.551355599301534660e-02,-8.466524024004939974e-03,-5.201427266453784171e-03,-4.496394978418827293e-02,2.091778489134876740e-02,8.833936976427203547e-03
1.892868131771882623e-02,5.498431554615246242e-02,1.199260002178887119e-01,-3.046247885793285093e-02,2.888320469551318936e+00,1.302315397850595247e-02,1.518707699609933570e-03,5.573841047011107719e-02,4.317080482117641171e-02,5.690746609176811077e-02
1.628456144898038360e-03,9.510529221183983140e-02,-6.736240319838238122e-02,-2.031403528628583643e-02,1.378093062896121879e-01,1.251240981293655352e-02,-3.842956347407877615e-02,-4.237359887368619127e-02,5.343236867320300121e-03,-2.668258320412775220e-02
-5.751333127568081238e-02,9.366557717203051470e-02,1.830575242113239298e-01,1.654502196922091883e-03,1.483250124459374319e-01,-7.238989454333655260e-03,-9.733477368274279229e-02,7.421310738935016360e-02,1.123525047051119330e-01,6.316119958047838878e-02
-1.194967904741766063e-01,-1.568494399114861437e-02,2.166111276008768627e-01,-1.199600095309349967e-02,-4.601330345552767653e-03,5.139049348086643931e-02,-2.613095910485707662e-02,5.638743402756363210e-02,-4.367633623816757904e-02,-2.534911295350639193e-02
9.929698038203871313e-02,4.567218680818374565e-02,1.374944049394023482e-01,1.334176500472610272e-01,-7.595868602294419958e-02,-2.654131510002954997e-02,-4.814136770678878463e-02,1.004267961449221147e-01,6.853859967501219064e-02,4.794897965639322024e-02
-1.456720375443865123e-03,1.963216237196041547e-01,2.957948268418153503e-02,-1.123151086202529569e-01,1.942196225755710159e-02,4.071746028498601788e-02,-1.774765271040212866e-02,-6.005052959116596867e-02,-2.124501835147452056e-02,5.817665943200323042e-03
-1.196764462422779118e-01,1.882939564237982033e-01,1.710536740925951982e-01,-2.708766759753196141e-01,-1.256311496700224239e-02,2.201983721231748348e-02,-8.779255179509792839e-02,-6.807219377195750099e-03,6.000382979468898981e-02,4.711960585807428714e-02
2.142246316097429215e-01,-7.493863944744028061e-02,1.402590905732026272e-03,-3.124722244412287964e-01,2.226868983614116448e-02,-7.528432042122634726e-02,-7.307654950233999358e-02,-6.910870624467158052e-02,3.466613001972529418e-02,1.426361495275676461e-01
-9.760397554929323150e-02,-2.415264265796679410e-02,8.811328299604703762e-02,-2.567836931404077205e-02,-2.910348729660086065e-01,-4.312413654317914791e-02,-5.247592265728240335e-02,-8.047585676938773247e-02,8.758277453800494827e-02,2.456371449082777048e-01
-2.991247127819640639e-02,-4.204570892247794234e-02,1.719664031216379674e-01,-2.283375559475775418e-02,-2.991132591003470953e+00,3.864454195305144779e-02,-5.158860200990744715e-02,-2.385571451267587406e-02,-3.356378238079926746e-02,1.030620630763925405e-01
2.183316600923745909e-03,4.986462463499474751e-02,5.792220570322470508e-02,-2.461666909659765423e-02,-1.964270498865605674e-02,9.038446497125596224e-02,6.524868750973134013e-03,1.782414494196782329e-02,1.244429905554400584e-01,5.288549371245054864e-02
1.192756023554952804e-02,-6.846472900418199004e-02,-4.788466638471167158e-02,8.207669456675503739e-02,-2.043311931140046056e-02,5.056164258299089553e-02,-1.016452431826397884e-02,-1.754775842218414539e-02,2.656980162704680737e-02,2.503636279793841624e-02
1.979363260173567229e-01,3.774335728152777847e-03,5.372587708414999774e-02,-6.140709069255656516e-02,4.758280683524906962e-02,1.709662868827186988e-01,1.136593872839597452e-03,-7.900886946932317301e-02,1.054284941577812162e-01,3.385049744683721329e-02
-7.400681293103250624e-02,1.631650036735865505e-02,1.614061595596982812e-02,5.631553094796304393e-02,-2.262171403136870040e-01,-4.970797338354593364e-03,1.326712545745670213e-01,-9.502306182118758215e-02,2.964220237500425625e-03,3.698435245613662659e-02
4.213139368657392581e-02,-1.022677757742425086e-01,1.103534933368344184e-02,4.313111543960346239e-02,5.848744748933776272e-02,-3.471124093788979792e-02,-3.019919860436459658e-02,-1.743369706511899153e-02,4.866225584328942588e-02,1.182838669274843824e-01
1.712693749745852756e-02,-6.357996061150661404e-02,6.948043248695756624e-02,-3.429833806908355598e-02,-1.892022385255449635e-01,5.838040403814925838e-02,-9.947081197914542372e-03,-6.823604920359471748e-02,-3.043927620730269012e-02,-5.082616925659610985e-02
1.480014802479793778e-01,-3.674062784734033471e-02,5.135826919067276036e-02,-3.858040192502798504e-02,1.106672725601542950e-02,2.192559943610783435e-02,7.916594670060828065e-02,-1.110823648849894596e-01,1.444072106881453266e-01,6.166938266609633956e-03
2.659436724254460316e-02,-1.310509186436465967e-01,4.786149338329881431e-02,-1.162501070855164187e-01,2.716398196027758338e-02,-3.365086599382216548e-02,-6.392825900865872768e-03,-3.902530424416994492e-02,-2.266080603980924479e-02,7.713729501438137959e-02
1.647631105538094332e-01,-4.614463618551667423e-02,-1.022175000208225271e-02,4.642793980423443045e-03,-1.645629741800478385e-01,3.193923302921852780e-02,4.315213907151593808e-02,2.585059024543667761e-02,1.937167508241555147e-02,1.691294619332962545e-01
1.638777353250295832e-01,-2.084056015373292325e-02,3.122703008033500538e-02,2.996148700304597234e+00,-1.716868082735381051e-01,3.988725503579848564e-02,6.282432403869320225e-02,-5.199157038773538630e-02,1.954369968840419247e-02,1.196049460218384652e-02
1.179425479351614570e-02,-5.694008966919383852e-02,-2.957243701124134816e-02,4.593480603345190261e-02,1.431964944935959494e-02,5.501026550921504776e-02,1.651510994753135897e-02,1.223547672058789004e-03,5.043631806085713265e-02,5.907303948459086129e-02
-5.959204791057537420e-02,-1.083717857110686467e-01,7.919318619588422425e-02,-7.701305595233520762e-02,-3.210166664432634320e-03,-1.262041635049042654e-01,-2.633482818158228156e-03,-8.282231087726010799e-02,6.393958691603796041e-02,6.254902711055176923e-02
-2.198531977983186891e-02,3.787367948557474051e-02,-2.151436224691316568e-02,1.902904863126257951e-01,-1.358211889708371700e-01,5.033180601071807203e-02,6.113971110279270427e-02,-1.341415538850956324e-01,-3.610042711480065947e-02,1.807847014909214067e-03
-1.675093916344394529e-02,4.053731864741294544e-02,1.469023247819267741e-02,2.716272080965609348e-02,-4.146351564387895650e-02,-4.221738393150076263e-02,5.925435446690574537e-02,-1.547068379306724140e-01,-1.170775626108788714e-02,4.541627386131530386e-02
2.301003661342768680e-01,-9.453084611767259560e-02,5.836624254093614184e-02,-3.754137744248797759e-02,-9.920672168725275242e-02,3.192652368881909730e-02,3.801158347430955153e-02,-7.382217014321756920e-02,1.019641407916407894e-01,7.250342206463278316e-02
2.315970550475388023e-02,1.204162890996611779e-01,-2.912139831605031759e-02,-4.516609328630227793e-02,-1.997324622222755863e-01,5.761676593467246477e-02,-4.477705679366117408e-02,3.779253904790014218e-02,-4.416544080552320395e-02,4.988110067172613071e-02
7.242976880056595235e-03,1.691406226967928639e-02,-1.318643198830660168e-02,-1.381529599797319818e-01,-1.946923575295844699e-02,-3.811746701417195737e-02,5.569645882952123372e-02,-4.137910198783867344e-02,4.336505319884276233e-02,9.890854223453041105e-02
8.010425228081974325e-02,3.523113668139921106e-02,-5.265345454860792529e-03,-2.045433105237552951e-01,3.107275123089459079e-02,-1.581005029752891033e-02,4.813009875609974841e-02,-7.147582468897262231e-02,-6.136369679272757338e-02,7.642247855380190913e-02
-2.339025436434027938e-02,6.658519453441424929e-03,-6.988705482468837715e-02,2.348351332905829203e-01,-2.141800998953602431e-02,7.482526832999614186e-02,-5.759097933674706127e-02,1.784798726891967391e-02,9.608889643591744800e-03,-7.610502216701675593e-03
-3.332604554281548559e-02,-5.758571097175657627e-02,-5.820419901518025796e-02,3.388043869083876558e-01,-4.090141553344039949e-02,7.852789111282110213e-02,-8.355846078069895100e-02,-1.277139471157351380e-02,8.617706431237381892e-03,5.307335462744022792e-02
2.205461287958543348e-01,4.041685980977760551e-02,4.213828111543360677e-02,-1.587872251255006972e-02,-1.117911546887944141e-01,-3.055615583434794669e+00,1.088475367827772544e-01,-6.603400307877205222e-02,6.255217909902910378e-03,-1.037960365955825637e-03
1.163557645940782592e-02,6.028189754006474388e-02,5.319924283157462241e-02,2.112097728523712747e-01,-3.476783710258946059e-02,-1.157646766183795251e-03,4.994503109837289401e-02,-5.811839107035865482e-02,5.109489777814031630e-02,7.414301560306801875e-02
5.531613568135096415e-02,3.693307636969844765e-02,7.421723627897580666e-02,-7.521505540595896377e-02,-1.072342387562885690e-01,1.187894737412875656e-02,-2.581513790532952157e-03,6.738595937150648751e-03,3.001486373955941644e-02,1.058885749125062503e-01
-8.332038809918529410e-02,-1.114315482970429372e-02,-5.419179291734632642e-02,-3.419213501276363587e-02,-8.497922718875816628e-02,-1.370949261223408655e-02,6.165200561376016353e-02,5.094686509098345084e-02,-1.477964153802346914e-02,-2.729421398525033737e-02
